time,cpu@tsung_controller@ip-172-31-50-238 
0,2.930779028359024 
10,0.3001500750375188 
20,0.15030060120240482 
30,0.1500750375187594 
40,0.1500750375187594 
50,0.1500750375187594 
60,0.1500750375187594 
70,0.1500750375187594 
80,0.1500750375187594 
90,0.1500750375187594 
100,0.1500750375187594 
110,0.1500750375187594 
120,0.1500750375187594 
130,0.1500750375187594 
140,0.1500750375187594 
150,0.1500750375187594 
160,0.1500750375187594 
170,0.1500750375187594 
180,0.1500750375187594 
190,0.1500750375187594 
200,0.1500750375187594 
210,0.1500750375187594 
220,0.1500750375187594 
230,0.1500750375187594 
240,0.1500750375187594 
242,0.1500750375187594 
