time,cpu@tsung_controller@ip-172-31-45-27 
0,13.58966126183978 
10,0.49975012493753124 
20,0.3001500750375188 
30,0.2001000500250125 
40,0.2001000500250125 
50,0.2001000500250125 
60,0.2001000500250125 
70,0.2001000500250125 
80,0.2001000500250125 
90,0.2001000500250125 
100,0.2001000500250125 
110,0.2001000500250125 
120,0.2001000500250125 
130,0.2001000500250125 
140,0.2001000500250125 
150,0.2001000500250125 
160,0.2001000500250125 
170,0.2001000500250125 
180,0.2001000500250125 
190,0.2001000500250125 
200,0.2001000500250125 
210,0.2001000500250125 
220,0.2001000500250125 
230,0.2001000500250125 
240,0.2001000500250125 
